"","filenames","species_tree","t","nltt"
"7181","article_2_1_4_1_0.RDa",1,0.4,0.75
"7182","article_2_1_4_1_0.RDa",1,0.5,0.75
"7183","article_2_1_4_1_0.RDa",1,0.6,1
"7184","article_2_1_4_1_0.RDa",1,0.7,1
"7185","article_2_1_4_1_0.RDa",1,0.8,1
"7186","article_2_1_4_1_0.RDa",1,0.9,1
"7187","article_2_1_4_1_0.RDa",1,1,1
"7188","article_2_1_4_1_0.RDa",2,0,0.75
"7189","article_2_1_4_1_0.RDa",2,0.1,0.75
"7190","article_2_1_4_1_0.RDa",2,0.2,0.75
"7191","article_2_1_4_1_0.RDa",2,0.3,0.75
"7192","article_2_1_4_1_0.RDa",2,0.4,0.75
"7193","article_2_1_4_1_0.RDa",2,0.5,0.75
"7194","article_2_1_4_1_0.RDa",2,0.6,1
"7195","article_2_1_4_1_0.RDa",2,0.7,1
"7196","article_2_1_4_1_0.RDa",2,0.8,1
"7197","article_2_1_4_1_0.RDa",2,0.9,1
"7198","article_2_1_4_1_0.RDa",2,1,1
"7199","article_2_1_4_1_1.RDa",1,0,0.75
"7200","article_2_1_4_1_1.RDa",1,0.1,0.75
"7201","article_2_1_4_1_1.RDa",1,0.2,0.75
"7202","article_2_1_4_1_1.RDa",1,0.3,0.75
"7203","article_2_1_4_1_1.RDa",1,0.4,0.75
"7204","article_2_1_4_1_1.RDa",1,0.5,0.75
"7205","article_2_1_4_1_1.RDa",1,0.6,1
"7206","article_2_1_4_1_1.RDa",1,0.7,1
"7207","article_2_1_4_1_1.RDa",1,0.8,1
"7208","article_2_1_4_1_1.RDa",1,0.9,1
"7209","article_2_1_4_1_1.RDa",1,1,1
"7210","article_2_1_4_1_1.RDa",2,0,0.75
"7211","article_2_1_4_1_1.RDa",2,0.1,0.75
"7212","article_2_1_4_1_1.RDa",2,0.2,0.75
"7213","article_2_1_4_1_1.RDa",2,0.3,0.75
"7214","article_2_1_4_1_1.RDa",2,0.4,0.75
"7215","article_2_1_4_1_1.RDa",2,0.5,0.75
"7216","article_2_1_4_1_1.RDa",2,0.6,1
"7217","article_2_1_4_1_1.RDa",2,0.7,1
"7218","article_2_1_4_1_1.RDa",2,0.8,1
"7219","article_2_1_4_1_1.RDa",2,0.9,1
"7220","article_2_1_4_1_1.RDa",2,1,1
"7221","article_2_1_4_1_2.RDa",1,0,0.75
"7222","article_2_1_4_1_2.RDa",1,0.1,0.75
"7223","article_2_1_4_1_2.RDa",1,0.2,0.75
"7224","article_2_1_4_1_2.RDa",1,0.3,0.75
"7225","article_2_1_4_1_2.RDa",1,0.4,0.75
"7226","article_2_1_4_1_2.RDa",1,0.5,0.75
"7227","article_2_1_4_1_2.RDa",1,0.6,1
"7228","article_2_1_4_1_2.RDa",1,0.7,1
"7229","article_2_1_4_1_2.RDa",1,0.8,1
"7230","article_2_1_4_1_2.RDa",1,0.9,1
"7231","article_2_1_4_1_2.RDa",1,1,1
"7232","article_2_1_4_1_2.RDa",2,0,0.75
"7233","article_2_1_4_1_2.RDa",2,0.1,0.75
"7234","article_2_1_4_1_2.RDa",2,0.2,0.75
"7235","article_2_1_4_1_2.RDa",2,0.3,0.75
"7236","article_2_1_4_1_2.RDa",2,0.4,0.75
"7237","article_2_1_4_1_2.RDa",2,0.5,0.75
"7238","article_2_1_4_1_2.RDa",2,0.6,1
"7239","article_2_1_4_1_2.RDa",2,0.7,1
"7240","article_2_1_4_1_2.RDa",2,0.8,1
"7241","article_2_1_4_1_2.RDa",2,0.9,1
"7242","article_2_1_4_1_2.RDa",2,1,1
"7243","article_2_1_4_2_0.RDa",1,0,0.75
"7244","article_2_1_4_2_0.RDa",1,0.1,0.75
"7245","article_2_1_4_2_0.RDa",1,0.2,0.75
"7246","article_2_1_4_2_0.RDa",1,0.3,0.75
"7247","article_2_1_4_2_0.RDa",1,0.4,0.75
"7248","article_2_1_4_2_0.RDa",1,0.5,0.75
"7249","article_2_1_4_2_0.RDa",1,0.6,1
"7250","article_2_1_4_2_0.RDa",1,0.7,1
"7251","article_2_1_4_2_0.RDa",1,0.8,1
"7252","article_2_1_4_2_0.RDa",1,0.9,1
"7253","article_2_1_4_2_0.RDa",1,1,1
"7254","article_2_1_4_2_0.RDa",2,0,0.75
"7255","article_2_1_4_2_0.RDa",2,0.1,0.75
"7256","article_2_1_4_2_0.RDa",2,0.2,0.75
"7257","article_2_1_4_2_0.RDa",2,0.3,0.75
"7258","article_2_1_4_2_0.RDa",2,0.4,0.75
"7259","article_2_1_4_2_0.RDa",2,0.5,0.75
"7260","article_2_1_4_2_0.RDa",2,0.6,1
"7261","article_2_1_4_2_0.RDa",2,0.7,1
"7262","article_2_1_4_2_0.RDa",2,0.8,1
"7263","article_2_1_4_2_0.RDa",2,0.9,1
"7264","article_2_1_4_2_0.RDa",2,1,1
"7265","article_2_1_4_2_1.RDa",1,0,0.75
"7266","article_2_1_4_2_1.RDa",1,0.1,0.75
"7267","article_2_1_4_2_1.RDa",1,0.2,0.75
"7268","article_2_1_4_2_1.RDa",1,0.3,0.75
"7269","article_2_1_4_2_1.RDa",1,0.4,0.75
"7270","article_2_1_4_2_1.RDa",1,0.5,0.75
"7271","article_2_1_4_2_1.RDa",1,0.6,1
"7272","article_2_1_4_2_1.RDa",1,0.7,1
"7273","article_2_1_4_2_1.RDa",1,0.8,1
"7274","article_2_1_4_2_1.RDa",1,0.9,1
"7275","article_2_1_4_2_1.RDa",1,1,1
"7276","article_2_1_4_2_1.RDa",2,0,0.75
"7277","article_2_1_4_2_1.RDa",2,0.1,0.75
"7278","article_2_1_4_2_1.RDa",2,0.2,0.75
"7279","article_2_1_4_2_1.RDa",2,0.3,0.75
"7280","article_2_1_4_2_1.RDa",2,0.4,0.75
"7281","article_2_1_4_2_1.RDa",2,0.5,0.75
"7282","article_2_1_4_2_1.RDa",2,0.6,1
"7283","article_2_1_4_2_1.RDa",2,0.7,1
"7284","article_2_1_4_2_1.RDa",2,0.8,1
"7285","article_2_1_4_2_1.RDa",2,0.9,1
"7286","article_2_1_4_2_1.RDa",2,1,1
"7287","article_2_1_4_2_2.RDa",1,0,0.75
"7288","article_2_1_4_2_2.RDa",1,0.1,0.75
"7289","article_2_1_4_2_2.RDa",1,0.2,0.75
"7290","article_2_1_4_2_2.RDa",1,0.3,0.75
"7291","article_2_1_4_2_2.RDa",1,0.4,0.75
"7292","article_2_1_4_2_2.RDa",1,0.5,0.75
"7293","article_2_1_4_2_2.RDa",1,0.6,1
"7294","article_2_1_4_2_2.RDa",1,0.7,1
"7295","article_2_1_4_2_2.RDa",1,0.8,1
"7296","article_2_1_4_2_2.RDa",1,0.9,1
"7297","article_2_1_4_2_2.RDa",1,1,1
"7298","article_2_1_4_2_2.RDa",2,0,0.75
"7299","article_2_1_4_2_2.RDa",2,0.1,0.75
"7300","article_2_1_4_2_2.RDa",2,0.2,0.75
"7301","article_2_1_4_2_2.RDa",2,0.3,0.75
"7302","article_2_1_4_2_2.RDa",2,0.4,0.75
"7303","article_2_1_4_2_2.RDa",2,0.5,0.75
"7304","article_2_1_4_2_2.RDa",2,0.6,1
"7305","article_2_1_4_2_2.RDa",2,0.7,1
"7306","article_2_1_4_2_2.RDa",2,0.8,1
"7307","article_2_1_4_2_2.RDa",2,0.9,1
"7308","article_2_1_4_2_2.RDa",2,1,1
"7309","article_2_2_0_0_0.RDa",NA,NA,NA
"7310","article_2_2_0_0_1.RDa",NA,NA,NA
"7311","article_2_2_0_0_2.RDa",NA,NA,NA
"7312","article_2_2_0_1_0.RDa",NA,NA,NA
"7313","article_2_2_0_1_1.RDa",NA,NA,NA
"7314","article_2_2_0_1_2.RDa",NA,NA,NA
"7315","article_2_2_0_2_0.RDa",NA,NA,NA
"7316","article_2_2_0_2_1.RDa",NA,NA,NA
"7317","article_2_2_0_2_2.RDa",NA,NA,NA
"7318","article_2_2_1_0_0.RDa",NA,NA,NA
"7319","article_2_2_1_0_1.RDa",NA,NA,NA
"7320","article_2_2_1_0_2.RDa",NA,NA,NA
"7321","article_2_2_1_1_0.RDa",NA,NA,NA
"7322","article_2_2_1_1_1.RDa",NA,NA,NA
"7323","article_2_2_1_1_2.RDa",NA,NA,NA
"7324","article_2_2_1_2_0.RDa",NA,NA,NA
"7325","article_2_2_1_2_1.RDa",NA,NA,NA
"7326","article_2_2_1_2_2.RDa",NA,NA,NA
"7327","article_2_2_2_0_0.RDa",NA,NA,NA
"7328","article_2_2_2_0_1.RDa",NA,NA,NA
"7329","article_2_2_2_0_2.RDa",NA,NA,NA
"7330","article_2_2_2_1_0.RDa",NA,NA,NA
"7331","article_2_2_2_1_1.RDa",NA,NA,NA
"7332","article_2_2_2_1_2.RDa",NA,NA,NA
"7333","article_2_2_2_2_0.RDa",NA,NA,NA
"7334","article_2_2_2_2_1.RDa",NA,NA,NA
"7335","article_2_2_2_2_2.RDa",NA,NA,NA
"7336","article_2_2_3_0_0.RDa",NA,NA,NA
"7337","article_2_2_3_0_1.RDa",NA,NA,NA
"7338","article_2_2_3_0_2.RDa",NA,NA,NA
"7339","article_2_2_3_1_0.RDa",NA,NA,NA
"7340","article_2_2_3_1_1.RDa",NA,NA,NA
"7341","article_2_2_3_1_2.RDa",NA,NA,NA
"7342","article_2_2_3_2_0.RDa",NA,NA,NA
"7343","article_2_2_3_2_1.RDa",NA,NA,NA
"7344","article_2_2_3_2_2.RDa",NA,NA,NA
"7345","article_2_2_4_0_0.RDa",NA,NA,NA
"7346","article_2_2_4_0_1.RDa",1,0,1
"7347","article_2_2_4_0_1.RDa",1,0.1,1
"7348","article_2_2_4_0_1.RDa",1,0.2,1
"7349","article_2_2_4_0_1.RDa",1,0.3,1
"7350","article_2_2_4_0_1.RDa",1,0.4,1
"7351","article_2_2_4_0_1.RDa",1,0.5,1
"7352","article_2_2_4_0_1.RDa",1,0.6,1
"7353","article_2_2_4_0_1.RDa",1,0.7,1
"7354","article_2_2_4_0_1.RDa",1,0.8,1
"7355","article_2_2_4_0_1.RDa",1,0.9,1
"7356","article_2_2_4_0_1.RDa",1,1,1
"7357","article_2_2_4_0_1.RDa",2,0,1
"7358","article_2_2_4_0_1.RDa",2,0.1,1
"7359","article_2_2_4_0_1.RDa",2,0.2,1
"7360","article_2_2_4_0_1.RDa",2,0.3,1
"7361","article_2_2_4_0_1.RDa",2,0.4,1
"7362","article_2_2_4_0_1.RDa",2,0.5,1
"7363","article_2_2_4_0_1.RDa",2,0.6,1
"7364","article_2_2_4_0_1.RDa",2,0.7,1
"7365","article_2_2_4_0_1.RDa",2,0.8,1
"7366","article_2_2_4_0_1.RDa",2,0.9,1
"7367","article_2_2_4_0_1.RDa",2,1,1
"7368","article_2_2_4_0_2.RDa",NA,NA,NA
"7369","article_2_2_4_1_0.RDa",NA,NA,NA
"7370","article_2_2_4_1_1.RDa",NA,NA,NA
"7371","article_2_2_4_1_2.RDa",NA,NA,NA
"7372","article_2_2_4_2_0.RDa",NA,NA,NA
"7373","article_2_2_4_2_1.RDa",NA,NA,NA
"7374","article_2_2_4_2_2.RDa",NA,NA,NA
"7375","article_2_3_0_0_0.RDa",NA,NA,NA
"7376","article_2_3_0_0_1.RDa",NA,NA,NA
"7377","article_2_3_0_0_2.RDa",NA,NA,NA
"7378","article_2_3_0_1_0.RDa",NA,NA,NA
"7379","article_2_3_0_1_1.RDa",NA,NA,NA
"7380","article_2_3_0_1_2.RDa",NA,NA,NA
"7381","article_2_3_0_2_0.RDa",NA,NA,NA
"7382","article_2_3_0_2_1.RDa",NA,NA,NA
"7383","article_2_3_0_2_2.RDa",NA,NA,NA
"7384","article_2_3_1_0_0.RDa",NA,NA,NA
"7385","article_2_3_1_0_1.RDa",NA,NA,NA
"7386","article_2_3_1_0_2.RDa",NA,NA,NA
"7387","article_2_3_1_1_0.RDa",NA,NA,NA
"7388","article_2_3_1_1_1.RDa",NA,NA,NA
"7389","article_2_3_1_1_2.RDa",NA,NA,NA
"7390","article_2_3_1_2_0.RDa",NA,NA,NA
"7391","article_2_3_1_2_1.RDa",NA,NA,NA
"7392","article_2_3_1_2_2.RDa",NA,NA,NA
"7393","article_2_3_2_0_0.RDa",NA,NA,NA
"7394","article_2_3_2_0_1.RDa",NA,NA,NA
"7395","article_2_3_2_0_2.RDa",NA,NA,NA
"7396","article_2_3_2_1_0.RDa",NA,NA,NA
"7397","article_2_3_2_1_1.RDa",NA,NA,NA
"7398","article_2_3_2_1_2.RDa",NA,NA,NA
"7399","article_2_3_2_2_0.RDa",NA,NA,NA
"7400","article_2_3_2_2_1.RDa",NA,NA,NA
"7401","article_2_3_2_2_2.RDa",NA,NA,NA
"7402","article_2_3_3_0_0.RDa",NA,NA,NA
"7403","article_2_3_3_0_1.RDa",NA,NA,NA
"7404","article_2_3_3_0_2.RDa",NA,NA,NA
"7405","article_2_3_3_1_0.RDa",NA,NA,NA
"7406","article_2_3_3_1_1.RDa",NA,NA,NA
"7407","article_2_3_3_1_2.RDa",NA,NA,NA
"7408","article_2_3_3_2_0.RDa",NA,NA,NA
"7409","article_2_3_3_2_1.RDa",NA,NA,NA
"7410","article_2_3_3_2_2.RDa",NA,NA,NA
"7411","article_2_3_4_0_0.RDa",NA,NA,NA
"7412","article_2_3_4_0_1.RDa",NA,NA,NA
"7413","article_2_3_4_0_2.RDa",NA,NA,NA
"7414","article_2_3_4_1_0.RDa",NA,NA,NA
"7415","article_2_3_4_1_1.RDa",NA,NA,NA
"7416","article_2_3_4_1_2.RDa",NA,NA,NA
"7417","article_2_3_4_2_0.RDa",NA,NA,NA
"7418","article_2_3_4_2_1.RDa",NA,NA,NA
"7419","article_2_3_4_2_2.RDa",NA,NA,NA
"7420","article_2_4_0_0_0.RDa",NA,NA,NA
"7421","article_2_4_0_0_1.RDa",NA,NA,NA
"7422","article_2_4_0_0_2.RDa",NA,NA,NA
"7423","article_2_4_0_1_0.RDa",NA,NA,NA
"7424","article_2_4_0_1_1.RDa",NA,NA,NA
"7425","article_2_4_0_1_2.RDa",NA,NA,NA
"7426","article_2_4_0_2_0.RDa",NA,NA,NA
"7427","article_2_4_0_2_1.RDa",NA,NA,NA
"7428","article_2_4_0_2_2.RDa",NA,NA,NA
"7429","article_2_4_1_0_0.RDa",NA,NA,NA
"7430","article_2_4_1_0_1.RDa",NA,NA,NA
"7431","article_2_4_1_0_2.RDa",NA,NA,NA
"7432","article_2_4_1_1_0.RDa",NA,NA,NA
"7433","article_2_4_1_1_1.RDa",NA,NA,NA
"7434","article_2_4_1_1_2.RDa",NA,NA,NA
"7435","article_2_4_1_2_0.RDa",NA,NA,NA
"7436","article_2_4_1_2_1.RDa",NA,NA,NA
"7437","article_2_4_1_2_2.RDa",NA,NA,NA
"7438","article_2_4_2_0_0.RDa",NA,NA,NA
"7439","article_2_4_2_0_1.RDa",NA,NA,NA
"7440","article_2_4_2_0_2.RDa",NA,NA,NA
"7441","article_2_4_2_1_0.RDa",NA,NA,NA
"7442","article_2_4_2_1_1.RDa",NA,NA,NA
"7443","article_2_4_2_1_2.RDa",NA,NA,NA
"7444","article_2_4_2_2_0.RDa",NA,NA,NA
"7445","article_2_4_2_2_1.RDa",NA,NA,NA
"7446","article_2_4_2_2_2.RDa",NA,NA,NA
"7447","article_2_4_3_0_0.RDa",NA,NA,NA
"7448","article_2_4_3_0_1.RDa",NA,NA,NA
"7449","article_2_4_3_0_2.RDa",NA,NA,NA
"7450","article_2_4_3_1_0.RDa",NA,NA,NA
"7451","article_2_4_3_1_1.RDa",NA,NA,NA
"7452","article_2_4_3_1_2.RDa",NA,NA,NA
"7453","article_2_4_3_2_0.RDa",NA,NA,NA
"7454","article_2_4_3_2_1.RDa",NA,NA,NA
"7455","article_2_4_3_2_2.RDa",NA,NA,NA
"7456","article_2_4_4_0_0.RDa",NA,NA,NA
"7457","article_2_4_4_0_1.RDa",NA,NA,NA
"7458","article_2_4_4_0_2.RDa",NA,NA,NA
"7459","article_2_4_4_1_0.RDa",NA,NA,NA
"7460","article_2_4_4_1_1.RDa",NA,NA,NA
"7461","article_2_4_4_1_2.RDa",NA,NA,NA
"7462","article_2_4_4_2_0.RDa",1,0,1
"7463","article_2_4_4_2_0.RDa",1,0.1,1
"7464","article_2_4_4_2_0.RDa",1,0.2,1
"7465","article_2_4_4_2_0.RDa",1,0.3,1
"7466","article_2_4_4_2_0.RDa",1,0.4,1
"7467","article_2_4_4_2_0.RDa",1,0.5,1
"7468","article_2_4_4_2_0.RDa",1,0.6,1
"7469","article_2_4_4_2_0.RDa",1,0.7,1
"7470","article_2_4_4_2_0.RDa",1,0.8,1
"7471","article_2_4_4_2_0.RDa",1,0.9,1
"7472","article_2_4_4_2_0.RDa",1,1,1
"7473","article_2_4_4_2_0.RDa",2,0,1
"7474","article_2_4_4_2_0.RDa",2,0.1,1
"7475","article_2_4_4_2_0.RDa",2,0.2,1
"7476","article_2_4_4_2_0.RDa",2,0.3,1
"7477","article_2_4_4_2_0.RDa",2,0.4,1
"7478","article_2_4_4_2_0.RDa",2,0.5,1
"7479","article_2_4_4_2_0.RDa",2,0.6,1
"7480","article_2_4_4_2_0.RDa",2,0.7,1
"7481","article_2_4_4_2_0.RDa",2,0.8,1
"7482","article_2_4_4_2_0.RDa",2,0.9,1
"7483","article_2_4_4_2_0.RDa",2,1,1
"7484","article_2_4_4_2_1.RDa",NA,NA,NA
"7485","article_2_4_4_2_2.RDa",NA,NA,NA
"7486","article_2_5_0_0_0.RDa",NA,NA,NA
"7487","article_2_5_0_0_1.RDa",NA,NA,NA
"7488","article_2_5_0_0_2.RDa",NA,NA,NA
"7489","article_2_5_0_1_0.RDa",NA,NA,NA
"7490","article_2_5_0_1_1.RDa",NA,NA,NA
"7491","article_2_5_0_1_2.RDa",NA,NA,NA
"7492","article_2_5_0_2_0.RDa",NA,NA,NA
"7493","article_2_5_0_2_1.RDa",NA,NA,NA
"7494","article_2_5_0_2_2.RDa",NA,NA,NA
"7495","article_2_5_1_0_0.RDa",NA,NA,NA
"7496","article_2_5_1_0_1.RDa",NA,NA,NA
"7497","article_2_5_1_0_2.RDa",NA,NA,NA
"7498","article_2_5_1_1_0.RDa",NA,NA,NA
"7499","article_2_5_1_1_1.RDa",NA,NA,NA
"7500","article_2_5_1_1_2.RDa",NA,NA,NA
"7501","article_2_5_1_2_0.RDa",NA,NA,NA
"7502","article_2_5_1_2_1.RDa",NA,NA,NA
"7503","article_2_5_1_2_2.RDa",NA,NA,NA
"7504","article_2_5_2_0_0.RDa",NA,NA,NA
"7505","article_2_5_2_0_1.RDa",NA,NA,NA
"7506","article_2_5_2_0_2.RDa",NA,NA,NA
"7507","article_2_5_2_1_0.RDa",NA,NA,NA
"7508","article_2_5_2_1_1.RDa",NA,NA,NA
"7509","article_2_5_2_1_2.RDa",NA,NA,NA
"7510","article_2_5_2_2_0.RDa",NA,NA,NA
"7511","article_2_5_2_2_1.RDa",NA,NA,NA
"7512","article_2_5_2_2_2.RDa",NA,NA,NA
"7513","article_2_5_3_0_0.RDa",NA,NA,NA
"7514","article_2_5_3_0_1.RDa",NA,NA,NA
"7515","article_2_5_3_0_2.RDa",NA,NA,NA
"7516","article_2_5_3_1_0.RDa",NA,NA,NA
"7517","article_2_5_3_1_1.RDa",NA,NA,NA
"7518","article_2_5_3_1_2.RDa",NA,NA,NA
"7519","article_2_5_3_2_0.RDa",NA,NA,NA
"7520","article_2_5_3_2_1.RDa",NA,NA,NA
"7521","article_2_5_3_2_2.RDa",NA,NA,NA
"7522","article_2_5_4_0_0.RDa",NA,NA,NA
"7523","article_2_5_4_0_1.RDa",NA,NA,NA
"7524","article_2_5_4_0_2.RDa",NA,NA,NA
"7525","article_2_5_4_1_0.RDa",NA,NA,NA
"7526","article_2_5_4_1_1.RDa",NA,NA,NA
"7527","article_2_5_4_1_2.RDa",NA,NA,NA
"7528","article_2_5_4_2_0.RDa",NA,NA,NA
"7529","article_2_5_4_2_1.RDa",NA,NA,NA
"7530","article_2_5_4_2_2.RDa",NA,NA,NA
"7531","article_3_0_0_0_0.RDa",NA,NA,NA
"7532","article_3_0_0_0_1.RDa",NA,NA,NA
"7533","article_3_0_0_0_2.RDa",NA,NA,NA
"7534","article_3_0_0_1_0.RDa",NA,NA,NA
"7535","article_3_0_0_1_1.RDa",NA,NA,NA
"7536","article_3_0_0_1_2.RDa",NA,NA,NA
"7537","article_3_0_0_2_0.RDa",NA,NA,NA
"7538","article_3_0_0_2_1.RDa",NA,NA,NA
"7539","article_3_0_0_2_2.RDa",NA,NA,NA
"7540","article_3_0_1_0_0.RDa",NA,NA,NA
"7541","article_3_0_1_0_1.RDa",NA,NA,NA
"7542","article_3_0_1_0_2.RDa",NA,NA,NA
"7543","article_3_0_1_1_0.RDa",NA,NA,NA
"7544","article_3_0_1_1_1.RDa",NA,NA,NA
"7545","article_3_0_1_1_2.RDa",NA,NA,NA
"7546","article_3_0_1_2_0.RDa",NA,NA,NA
"7547","article_3_0_1_2_1.RDa",NA,NA,NA
"7548","article_3_0_1_2_2.RDa",NA,NA,NA
"7549","article_3_0_2_0_0.RDa",NA,NA,NA
"7550","article_3_0_2_0_1.RDa",NA,NA,NA
"7551","article_3_0_2_0_2.RDa",NA,NA,NA
"7552","article_3_0_2_1_0.RDa",NA,NA,NA
"7553","article_3_0_2_1_1.RDa",NA,NA,NA
"7554","article_3_0_2_1_2.RDa",NA,NA,NA
"7555","article_3_0_2_2_0.RDa",NA,NA,NA
"7556","article_3_0_2_2_1.RDa",NA,NA,NA
"7557","article_3_0_2_2_2.RDa",NA,NA,NA
"7558","article_3_0_3_0_0.RDa",NA,NA,NA
"7559","article_3_0_3_0_1.RDa",NA,NA,NA
"7560","article_3_0_3_0_2.RDa",NA,NA,NA
"7561","article_3_0_3_1_0.RDa",NA,NA,NA
"7562","article_3_0_3_1_1.RDa",NA,NA,NA
"7563","article_3_0_3_1_2.RDa",NA,NA,NA
"7564","article_3_0_3_2_0.RDa",NA,NA,NA
"7565","article_3_0_3_2_1.RDa",NA,NA,NA
"7566","article_3_0_3_2_2.RDa",NA,NA,NA
"7567","article_3_0_4_0_0.RDa",NA,NA,NA
"7568","article_3_0_4_0_1.RDa",NA,NA,NA
"7569","article_3_0_4_0_2.RDa",NA,NA,NA
"7570","article_3_0_4_1_0.RDa",NA,NA,NA
"7571","article_3_0_4_1_1.RDa",NA,NA,NA
"7572","article_3_0_4_1_2.RDa",NA,NA,NA
"7573","article_3_0_4_2_0.RDa",NA,NA,NA
"7574","article_3_0_4_2_1.RDa",NA,NA,NA
"7575","article_3_0_4_2_2.RDa",NA,NA,NA
"7576","article_3_1_0_0_0.RDa",1,0,0.375
"7577","article_3_1_0_0_0.RDa",1,0.1,0.375
"7578","article_3_1_0_0_0.RDa",1,0.2,0.375
"7579","article_3_1_0_0_0.RDa",1,0.3,0.375
"7580","article_3_1_0_0_0.RDa",1,0.4,0.375
"7581","article_3_1_0_0_0.RDa",1,0.5,0.375
"7582","article_3_1_0_0_0.RDa",1,0.6,0.5
"7583","article_3_1_0_0_0.RDa",1,0.7,0.625
"7584","article_3_1_0_0_0.RDa",1,0.8,0.75
"7585","article_3_1_0_0_0.RDa",1,0.9,0.875
"7586","article_3_1_0_0_0.RDa",1,1,1
"7587","article_3_1_0_0_0.RDa",2,0,0.375
"7588","article_3_1_0_0_0.RDa",2,0.1,0.375
"7589","article_3_1_0_0_0.RDa",2,0.2,0.375
"7590","article_3_1_0_0_0.RDa",2,0.3,0.375
"7591","article_3_1_0_0_0.RDa",2,0.4,0.375
"7592","article_3_1_0_0_0.RDa",2,0.5,0.375
"7593","article_3_1_0_0_0.RDa",2,0.6,0.5
"7594","article_3_1_0_0_0.RDa",2,0.7,0.625
"7595","article_3_1_0_0_0.RDa",2,0.8,0.75
"7596","article_3_1_0_0_0.RDa",2,0.9,0.875
"7597","article_3_1_0_0_0.RDa",2,1,1
"7598","article_3_1_0_0_1.RDa",1,0,0.375
"7599","article_3_1_0_0_1.RDa",1,0.1,0.375
"7600","article_3_1_0_0_1.RDa",1,0.2,0.375
"7601","article_3_1_0_0_1.RDa",1,0.3,0.375
"7602","article_3_1_0_0_1.RDa",1,0.4,0.375
"7603","article_3_1_0_0_1.RDa",1,0.5,0.375
"7604","article_3_1_0_0_1.RDa",1,0.6,0.5
"7605","article_3_1_0_0_1.RDa",1,0.7,0.625
"7606","article_3_1_0_0_1.RDa",1,0.8,0.75
"7607","article_3_1_0_0_1.RDa",1,0.9,0.875
"7608","article_3_1_0_0_1.RDa",1,1,1
"7609","article_3_1_0_0_1.RDa",2,0,0.375
"7610","article_3_1_0_0_1.RDa",2,0.1,0.375
"7611","article_3_1_0_0_1.RDa",2,0.2,0.375
"7612","article_3_1_0_0_1.RDa",2,0.3,0.375
"7613","article_3_1_0_0_1.RDa",2,0.4,0.375
"7614","article_3_1_0_0_1.RDa",2,0.5,0.375
"7615","article_3_1_0_0_1.RDa",2,0.6,0.5
"7616","article_3_1_0_0_1.RDa",2,0.7,0.625
"7617","article_3_1_0_0_1.RDa",2,0.8,0.75
"7618","article_3_1_0_0_1.RDa",2,0.9,0.875
"7619","article_3_1_0_0_1.RDa",2,1,1
"7620","article_3_1_0_0_2.RDa",1,0,0.375
"7621","article_3_1_0_0_2.RDa",1,0.1,0.375
"7622","article_3_1_0_0_2.RDa",1,0.2,0.375
"7623","article_3_1_0_0_2.RDa",1,0.3,0.375
"7624","article_3_1_0_0_2.RDa",1,0.4,0.375
"7625","article_3_1_0_0_2.RDa",1,0.5,0.375
"7626","article_3_1_0_0_2.RDa",1,0.6,0.5
"7627","article_3_1_0_0_2.RDa",1,0.7,0.625
"7628","article_3_1_0_0_2.RDa",1,0.8,0.75
"7629","article_3_1_0_0_2.RDa",1,0.9,0.875
"7630","article_3_1_0_0_2.RDa",1,1,1
"7631","article_3_1_0_0_2.RDa",2,0,0.375
"7632","article_3_1_0_0_2.RDa",2,0.1,0.375
"7633","article_3_1_0_0_2.RDa",2,0.2,0.375
"7634","article_3_1_0_0_2.RDa",2,0.3,0.375
"7635","article_3_1_0_0_2.RDa",2,0.4,0.375
"7636","article_3_1_0_0_2.RDa",2,0.5,0.375
"7637","article_3_1_0_0_2.RDa",2,0.6,0.5
"7638","article_3_1_0_0_2.RDa",2,0.7,0.625
"7639","article_3_1_0_0_2.RDa",2,0.8,0.75
"7640","article_3_1_0_0_2.RDa",2,0.9,0.875
"7641","article_3_1_0_0_2.RDa",2,1,1
"7642","article_3_1_0_1_0.RDa",1,0,0.375
"7643","article_3_1_0_1_0.RDa",1,0.1,0.375
"7644","article_3_1_0_1_0.RDa",1,0.2,0.375
"7645","article_3_1_0_1_0.RDa",1,0.3,0.375
"7646","article_3_1_0_1_0.RDa",1,0.4,0.375
"7647","article_3_1_0_1_0.RDa",1,0.5,0.375
"7648","article_3_1_0_1_0.RDa",1,0.6,0.5
"7649","article_3_1_0_1_0.RDa",1,0.7,0.625
"7650","article_3_1_0_1_0.RDa",1,0.8,0.75
"7651","article_3_1_0_1_0.RDa",1,0.9,0.875
"7652","article_3_1_0_1_0.RDa",1,1,1
"7653","article_3_1_0_1_0.RDa",2,0,0.375
"7654","article_3_1_0_1_0.RDa",2,0.1,0.375
"7655","article_3_1_0_1_0.RDa",2,0.2,0.375
"7656","article_3_1_0_1_0.RDa",2,0.3,0.375
"7657","article_3_1_0_1_0.RDa",2,0.4,0.375
"7658","article_3_1_0_1_0.RDa",2,0.5,0.375
"7659","article_3_1_0_1_0.RDa",2,0.6,0.5
"7660","article_3_1_0_1_0.RDa",2,0.7,0.625
"7661","article_3_1_0_1_0.RDa",2,0.8,0.75
"7662","article_3_1_0_1_0.RDa",2,0.9,0.875
"7663","article_3_1_0_1_0.RDa",2,1,1
"7664","article_3_1_0_1_1.RDa",1,0,0.375
